,f,chi2,MATTE,NB,M3,HV,zscore,ENT
RP11-92F20.1,0.611039254,0.000674665,0.0,-1.11e-13,,,501.8380242646648,-15.418260812694623
RP11-229E13.4,0.613886094,0.000391042,0.0,,,,-2652.7796995658205,-12.919349847906119
HIST1H2BO,3.119002595,0.004496142,0.018906517,,,0.0,-13346.093443790009,-22.44362486732841
RP11-2C24.7,2.261172664,0.000731127,0.0,,,,-2665.2286945190854,-3.214089696494344
RP11-21K12.3,2.32723799,0.000918416,0.0,,,,3917.7053122110574,-26.964050816469882
RP11-71L14.4,4.914601862,0.001410386,0.0,,,,-8990.12423036509,-45.06228707126336
RP11-147L13.15,8.10100373,0.005746815,0.086373534,,,,7249.600724476479,-35.78825566900661
CCL23,0.723152559,0.000353639,0.0,-1.29e-36,,,-160.0498692644016,-8.819822383675323
HIST1H3E,4.063507577,0.010139234,0.018906517,,,0.0,107.95036524781233,-5.996719133911433
LA16c-358B7.4,0.872182414,0.000413611,0.0,,,,-5137.693028243846,-47.94092838944545
TRBV12-3,0.594856782,0.000463812,0.0,-2.1e-07,,,-3574.970225447893,-3.354127297123739
RP11-966I7.4,0.384693496,8.86e-05,0.0,,,,0.0,0.0
AC131056.3,13.82082964,0.05082167,0.065817068,,,0.0,7564.173327270404,-18.743505286453093
RP11-687F6.5,1.022401282,0.000200833,0.0,,,,-854.1681006854245,-21.763688767151873
F8A2,0.165273291,3.55e-05,0.0,,,,2613.787041434857,-6.009834124890253
TBC1D3B,0.389046234,0.000409568,0.0,-3.78e-05,,,-32744.923822047906,-74.43027939887402
NPHP3-ACAD11,1.058003307,0.000651852,0.0,,,,-508.2744185897219,-3.8843910673420865
RP1-292L20.3,1.493334287,0.000880225,0.0,,,,1644.2326844029576,-26.45077607938097
RP4-616B8.5,2.080995913,0.000981015,0.041348376,,,,-9634.256244856142,-45.27201430544796
RP11-567M16.6,0.737807062,0.000262704,0.0,-0.001240703,,,-800.397860997982,-29.106239224583483
RP11-1055B8.10,3.035483004,0.001408793,0.0,,,,-837.2320207632797,-7.6635027945190695
RP11-136L23.2,4.168344098,0.005313412,0.0,,,0.0,-8079.437018670569,-1.152105659965714
RP11-65I12.1,6.171774249,0.004985501,0.095561687,-5.4e-12,,,1978.0002962575525,-93.12005596606913
RP11-15E1.5,1.245783984,0.000445598,0.0,,,,1073.4314722910076,-2.5948573223571385
PANO1,2.370949063,0.000866771,0.041994898,,,,-2349.4092087786667,-46.72707756434927
AC001226.7,0.822550414,0.000357416,0.0,,,,857.9295043559973,-4.7112749925742685
RP1-197B17.4,0.860501078,0.000155924,0.0,,,,1025.6765935242386,-5.864439215289073
CTD-2515O10.5,0.575328681,0.000319008,0.0,,,,2179.62814018663,-24.967511551502056
RP11-54G14.1,0.775479746,0.000185209,0.0,,,,9822.568226330652,-20.476820325653843
RP11-88E10.5,10.28642253,0.004607781,0.047641204,-2.15e-15,,,4097.683013987018,-35.3130403518778
CTD-2547G23.4,9.011625113,0.003635123,0.07747385,,,,-336.0749200842787,-42.67244337757064
RP3-492J12.2,8.02737373,0.003343248,0.0,,,,516.5729782002202,-3.607881750543595
RP11-1143G9.5,5.034304213,0.00144576,0.0,,,,-11683.07414937835,-45.75285601240794
RP11-295I5.3,1.203604962,0.000794843,0.0,,,,-779.8200118970964,-7.756044201171621
RP11-395B7.2,0.34708478,8.39e-05,0.0,,,,10147.028736446617,-7.462043828060224
HIST1H2AH,0.277605685,0.000344139,0.0,,,0.0,-241.19809392798385,-30.632844795957055
ZNF280B,5.225006752,0.002740169,0.026927461,-5.31e-05,,,-2956.234667706739,-38.9370277169766
RP11-61O11.1,1.073939781,0.000351815,0.0,,,,-1129.577319096429,-3.836077536569106
MLLT6,53.87490937,0.071803739,1.555431379,,-1.18e-10,-0.002684722,-9584.163219694354,-58.17647860875851
CTB-1144G6.6,1.521428148,0.000473055,0.0,,,,1221.1395522523505,-5.211846488473135
RP11-546B8.6,6.935910654,0.001496573,0.0,,,,0.0,0.0
PPP4R3B,8.889110726,0.006725071,1.273014866,,,,-22818.598847893423,-62.99921757265004
CTC-471J1.11,0.941790627,0.000387074,0.0,,,,2282.6042156489793,-5.955485886793832
AC233755.1,19.35776943,0.024867311,0.235430654,-7.03e-41,,0.0,108.74325505265162,-1.7450552127052406
SYNRG,15.10053006,0.013433896,0.966013696,,,,-7890.336667302144,-60.201619355377424
NUDT18,3.949734166,0.001677274,0.072345572,,,,-1990.5072565310659,-36.67816393662256
CTB-55O6.13,0.812925046,0.000754642,0.0,,,,-360.89732931559956,-29.183457903391975
ZNF2,1.394273271,0.000434319,0.0,,,,-1506.2094700961752,-23.739409521497258
RP11-711K1.8,0.296282658,5.89e-05,0.0,,,,-979.9651800553058,-3.4842305550690615
RP11-182J1.17,1.801137709,0.001481534,0.0,-0.00307185,,,15131.539626511421,-10.171034693694802
RP1-101D8.1,1.522052491,0.000680876,0.0,,,,2999.274533399054,-4.949019136497098
RP11-427J23.1,0.523010471,0.000190963,0.0,,,,-166741.15038975063,-84.43142754169985
CCL16,0.296545038,5.98e-05,0.0,,,,-13310.226922517224,-78.88385939248293
RP11-4B16.3,,,0.0,,,,0.0,0.0
RP4-737E23.7,0.6123751,0.000150578,0.0,,,,0.0,0.0
RP11-631N16.4,0.224679565,0.000159294,0.0,-1.8899999999999998e-24,,,-173.27114415157857,-23.64391291161415
LENG9,1.100206645,0.000497092,0.009226357,,,,-3147.1570048206654,-38.2822183351098
RP13-753N3.3,0.441021117,0.000220507,0.0,,,,-1898.9423539438224,-19.717602748624586
RP11-295I5.4,0.374268889,0.000101905,0.0,,,,332.9212535706258,-2.3473614585269322
RP11-471B22.3,1.64643284,0.00091289,0.031398119,,,,-1236.31989568161,-38.36196947509159
RP11-156K23.3,3.035634339,0.001597623,0.034790006,,,,517.4961276990273,-41.302828677050435
HIST1H2AK,2.567329648,0.000711478,0.0,,,,-1467.105028891635,-33.44163131003426
RP1-63M2.7,2.609317906,0.001189938,0.0,,,,-25903.744614480416,-55.33899224638532
LINC00547,0.441600693,8.83e-05,0.0,,,,20013.865049583146,-59.99894984707418
RP11-370I10.10,1.848614629,0.000639298,0.0,,,,1856.1931240735466,-1.9541535797803469
CTD-2396E7.11,1.003573202,0.001487974,0.009456209,,,0.0,-2645.9286949454063,-7.843097107434257
AC009120.11,0.818914556,0.000641349,0.0,,,,-2849.5404654958797,-26.77082679810002
RP11-40E6.2,4.424437921,0.013083899,0.018906517,,,0.0,-339.9030185515274,-0.5870499716716568
RP11-1072A3.4,0.874090039,0.001130243,0.0,,,0.0,-891.4929049292402,-29.127403221362208
RP11-15J22.8,1.004443563,0.000428907,0.0,,,,-1082.3131315937944,-40.48474027056011
RP11-946L16.2,0.762528749,0.000224686,0.0,,,,-715.6206247895695,-0.9636510809412142
RP11-428O18.6,3.733147501,0.002540546,0.018906517,-3.46e-46,,,-38852.66244166222,-178.81943157920165
CCL4,153.1131019,0.164989441,0.518366552,,-2.51e-06,,-6879.161381417435,-40.538717843573565
RP11-234G16.4,1.174334696,0.00020018,0.0,,,,0.0,0.0
CTD-2017F17.1,0.998921651,0.000668641,0.0,,,,-2905.2413337869125,-2.1178203417700296
SGK223,4.172269512,0.002043186,0.018859185,,,,1665.8017820226507,-36.668678887896625
RP11-697E2.11,1.145780604,0.000452551,0.0,,,,-3321.0307848344746,-3.6376446725911755
RP11-455F5.6,2.144187733,0.001544744,0.05402813,,,,-7385.308028463442,-48.436011708738214
HIST1H3I,0.819739135,0.000258856,0.0,-0.007252505,,,629.9353398820692,-2.906898377125031
RP11-615I2.6,1.623043826,0.000480558,0.0,,,,-34232.989302711496,-42.335914255593536
CCL18,4.354483807,0.015181032,0.018906517,,,0.0,1379.0296319074357,-20.44065038053129
RP11-214K3.24,0.418845657,0.000827574,0.0,,,0.0,1212.019334610391,-6.46731339716465
FCGBP,5.205644578,0.003917507,0.035836389,-1.75e-48,,,-4131.536271534444,-20.1578732732312
RP11-131L12.4,0.561018619,0.000979582,0.0,,,0.0,1087.7224923654064,-2.329110014779909
HNF1B,0.488008764,0.000762498,0.0,,,0.0,-12243.166979217778,-58.80826933107447
CTC-529I10.1,0.908195201,0.000580439,0.0,,,,-2464.548692001092,-34.87789508674144
RP11-126O1.6,51.01088516,0.023996966,0.235430654,,,,-1770.7963450853067,-15.649716822880082
RP11-666O2.2,1.625198946,0.001055131,0.072345572,,,,-2240.3289118815565,-58.14519411461088
CTD-2649C14.3,1.210145327,0.000484541,0.0,,,,-3104.7086495014087,-4.109029939498391
RP11-4L24.3,1.603474047,0.000637779,0.0,,,,-18659.818900023995,-49.954649345560505
CTD-2026K11.4,2.133499095,0.001105862,0.042311265,,,,3046.631438617671,-27.495539539385
RP1-198K11.5,1.24104286,0.000798338,0.0,,,,-128493.00271053177,-102.98860191955488
CH507-9B2.5,2.202375689,0.001996203,0.083025846,,,,-4167.100717124958,-49.231827460103446
RP11-569G13.3,0.702433229,0.001113357,0.0,,,0.0,-5269.640929494739,-28.75939735246034
RP11-996F15.4,0.634199626,0.00011129,0.0,,,,-4669.012869959405,-2.4752731067386247
RP11-474P2.6,1.728711831,0.0003216,0.0,,,,-338.6844282863269,-6.359810340580819
CTC-1337H24.4,1.525757424,0.000401651,0.0,,,,-1482.3230505260447,-13.934184846436445
RP5-1009E24.8,0.652036466,0.003479905,0.009456209,-0.004634517,,0.0,-2918.4637621979923,-16.298589227077745
RP11-322E11.2,1.147301732,0.000426877,0.0,,,,-19903.273432004873,-36.34849007366111
CTB-58E17.3,0.661410076,0.000136856,0.0,-3.72e-06,,,1303.7559670088742,-4.921428391659326
C9orf173-AS1,4.215597779,0.006140183,0.0,,,0.0,-9249.70708891857,-17.57045876414996
CH17-302M23.1,2.938599435,0.002640751,0.015205944,,,,-17700.449740017168,-48.11384043889279
RP11-353N4.6,0.982092111,0.000584093,0.0,,,,-5437.2212888233535,-36.32055394089467
RP11-930O11.3,0.741302874,0.000354324,0.0,,,,17370.093909720177,-22.72510188236579
RP11-295H24.4,1.541876484,0.000399296,0.0,,,,2641.4022476377454,-5.465507799547658
CH17-118O6.3,0.156674987,0.000220001,0.0,,,0.0,3479.411074946856,-19.947438402457497
XKR5,0.788167022,0.000302697,0.0,,,,-170293.8799106166,-110.8633101530599
RP5-967N21.11,0.752817008,0.000609054,0.0,,,,-4501.7121677661635,-48.525944330825844
RP11-817O13.9,1.303232585,0.001104398,0.0,,,,-7665.188146295277,-23.55969000581528
CTB-58E17.9,2.398630646,0.00175052,0.0,,,,-1831.8252111354132,-6.178593098966619
GATM-AS1,4.907168453,0.004478924,0.047641204,,,,-15432.442049946314,-38.443710065268355
RP11-697E2.12,0.6123751,0.000129223,0.0,,,,0.0,0.0
RP11-101E5.1,0.383060061,0.000130715,0.0,,,,617.2788548474098,-3.0070238135215748
RP11-249C24.12,0.385051982,7.82e-05,0.0,,,,81.84544383658019,-0.6073416864686842
AATF,10.54881526,0.009145169,1.117145959,,,,-14482.97141181991,-59.313601162830366
U47924.32,1.675627139,0.001044987,0.0,-2.56e-08,,,-3765.2747677121847,-41.29702642982069
RP11-96O20.5,1.998975656,0.001858954,0.009456209,,,,-9463.070833948286,-39.64123943216384
HIST1H2BH,66.16752163,0.233604728,0.505163081,-2.8400000000000002e-58,-0.000140871,0.0,5757.124818443681,-25.796480995914393
HIST1H3A,2.153273765,0.001583366,0.035836389,-7.54e-08,,,-14195.557951773284,-70.3610648573618
CCL15,0.247046575,7.15e-05,0.0,,,,-4464.60656750439,-38.992351142173185
CTB-147N14.6,5.990433745,0.002169273,0.0,,,,639.5736369373094,-35.03213049553185
LYZL6,1.221845945,0.000317217,0.0,,,,0.0,0.0
RP11-368I7.6,0.37712061,7.67e-05,0.0,-0.000352482,,,1227.4930511191628,-11.22762731427209
RP11-449H3.3,0.595252478,0.000205487,0.0,,,,4514.286951603945,-13.287345556297968
TRBV14,8.544489015,0.00944515,0.035836389,-1.04e-11,,,1564.6795171829408,-5.5980764984247084
RP11-131L12.3,0.364255317,0.000247369,0.0,-2.28e-16,,,-1092.8782010384493,-5.515699217121498
C18orf65,2.237221621,0.002377089,0.0,,,,-1494.7661307214657,-4.720907146945461
RP11-582E3.6,6.541802893,0.005081579,0.17477981,,,,689.9080638422154,-43.27141828456681
RP11-54C4.3,0.822084922,0.000297906,0.0,-1.13e-22,,,3723.7270098001327,-9.77119332154055
TRBV10-3,0.530701227,0.000441862,0.0,-9.15e-74,,,-1689.2490265994254,-18.901833500880482
RIMBP3,0.617691345,0.000264156,0.0,,,,-1385.909823554305,-2.3570479667130493
AP001059.7,59.03582985,0.023859124,0.235430654,,,,4565.688332843719,-78.81589414376363
RP11-1348G14.8,2.231597936,0.001299481,0.015383804,,,,1381.2076964891276,-26.200051900833138
RP4-697K14.15,8.023060942,0.00170823,0.0,,,,1060.1761627831988,-1.994524488858752
ARHGAP23,3.308739474,0.002118369,0.0,,,,-8047.053167266723,-16.73571595583857
TUBGCP5,9.894229072,0.008781192,0.594532524,,,,-33561.25681159672,-60.86453702546116
RP11-457M11.7,0.327636903,0.000462744,0.0,,,0.0,-24656.093325395603,-47.15420181984877
AC009133.21,1.55111822,0.001849527,0.0,,,0.0,-623.7715546781153,-4.2604077445314665
RP11-90L1.8,0.771908147,0.000546648,0.0,,,,-4996.283447562278,-38.60112833515745
RP13-516M14.10,1.370555687,0.000651598,0.0,-2.25e-55,,,-11057.091348203834,-62.72169968277842
U2AF1L5,2.684804188,0.002338179,0.041733538,,,,-844.602007854591,-35.14874342595845
RP11-94C24.13,0.885391238,0.00057464,0.0,,,,-3163.9307177637147,-32.70876067522332
RP11-497G19.7,1.77588879,0.000930642,0.0,,,,1193.6662674633899,-7.729838873579171
RP13-1032I1.11,0.753346707,0.000370815,0.0,,,,7375.5774686205,-54.83332637499085
RP1-278C19.8,0.591900319,0.000196971,0.0,-4.4e-06,,,279.79497246979105,-1.2362045397787798
RP11-61K9.3,1.078183143,0.000372261,0.0,,,,3927.5201689127953,-24.88772331358325
RP11-1055B8.9,10.03080586,0.004034074,0.0,,,,-71.41355727000439,-4.871851894573937
CH507-42P11.8,10.59890771,0.012573191,0.452982412,,,0.0,-24717.949182464436,-97.32932143433524
CTD-2240J17.4,2.336394512,0.00076337,0.0,,,,-131.0526109637184,-0.6170914625077615
RP11-397O8.7,0.384693496,0.000109045,0.0,,,,0.0,0.0
AC007325.1,2.295723955,0.00140958,0.0,,,,11274.927865364334,-22.909638832830755
DUSP14,12.38203027,0.005215348,0.058454502,,,,-4172.941704480821,-25.84163931978187
RP4-545L17.11,1.762368418,0.001369522,0.018906517,-0.000143662,,,-1298.2972940017544,-27.233385408031154
UHRF1,1.04133787,0.000499761,0.0,,,,-1302.1916991689527,-45.01480489908698
ORAI1,15.11494994,0.013364387,0.766298687,,,,-11998.788507370278,-68.01900476793392
RP11-817G13.3,2.697450022,0.000867686,0.0,,,,661.2135006210083,-11.785091467782495
CCL4L2,12.52021543,0.015715692,0.087273946,,,0.0,2401.1588870980822,-19.2608140898349
CTD-3234P18.6,0.735379361,0.002133795,0.0,-1.19e-06,,0.0,-477.0948526334325,-6.478372073087234
RP5-1125A11.7,1.165236028,0.001924522,0.0,-2.33e-16,,0.0,-12209.29199941743,-76.90726904671759
CTD-2012K14.8,1.636556261,0.000943131,0.0,,,,75.9296447112653,-38.19949475073588
CCL3L3,59.54067329,0.108114284,0.213157588,-1.85e-06,-1.89e-05,0.0,-874.1722010633154,-42.995050888504636
RP11-507M3.1,0.205078313,8.67e-05,0.0,,,,6615.205933971045,-12.72904224285935
RP11-455O6.8,0.585195289,0.000208388,0.0,,,,651.7583926759719,-2.855205165524194
RP4-790G17.7,0.681040494,0.000321044,0.0,,,,-11374.160159613348,-61.1948503980212
FUT8-AS1,5.300753299,0.006326958,0.015205944,,,0.0,3693.926071718921,-10.7881647957957
RP11-481J2.3,1.090809941,0.000327295,0.0,,,,1339.3647930592952,-6.323501309958325
RP11-50I19.2,3.113616098,0.002867054,0.060754142,,,,-3305.0512174477763,-31.891931497178998
RP11-278C7.4,0.881905687,0.000821213,0.036561351,,,,-660.6939494356717,-52.296083005454506
HIST1H4I,8.071172883,0.013628356,0.015205944,-5.65e-63,,0.0,-13361.32839427474,-36.31692632356026
ANKRD20A3,1.996255533,0.001360912,0.0,,,,-33164.29983813751,-102.20121394683429
CH17-373J23.1,288.9089468,0.347192921,1.353436913,,-3.32e-15,,-104748.23481001562,-226.20013205922305
PIK3R6,7.567697979,0.005025882,0.031398119,-4.08e-15,,,-25245.087629607908,-89.32923453442841
TADA2A,3.757507027,0.002789695,0.304556585,,,,-19286.420657490933,-80.48123936598873
CTB-91J4.1,14.93098935,0.007066399,0.016977204,-1.56e-08,,,-3075.4938499453033,-41.21293444411434
CTD-2349P21.12,0.661235387,0.000310491,0.0,-6.63e-09,,,-161672.46093102224,-93.411662900862
RP5-881P19.7,0.748012804,0.000270924,0.0,,,,797.9935987667043,-1.2066584315117892
AC011043.1,14.53671454,0.019109071,0.015205944,,,0.0,-4399.192652894782,-18.22375135592427
RP11-481J2.4,5.016323289,0.001988466,0.03342617,,,,-3629.8557778723502,-39.63612596961032
RP11-1060J15.9,1.063666713,0.000659185,0.0,,,,673.0135374010206,-3.960776463333571
CH17-80A12.1,0.588532197,0.000170667,0.0,-0.000369286,,,34502.17108256572,-114.19916467646377
RP11-121C6.5,0.384693496,7.61e-05,0.0,,,,0.0,0.0
RP11-182J1.3,0.42075144,0.000508327,0.0,,,0.0,-19172.24364713192,-61.771392837404704
RP11-33N14.5,0.470040631,0.000113792,0.0,-0.000170859,,,3066.2985384631065,-6.52100028807272
PIP4K2B,2.614351148,0.003233596,0.070717043,-1.31e-35,,0.0,-27026.54106859069,-95.81217420116144
RP11-93B14.10,0.758664934,0.000411205,0.0,,,,-847.755276076823,-1.2931966898226865
AC004556.1,4.826084022,0.004048619,0.040088433,,,,5444.578848622829,-27.91673062335772
HIST1H2AJ,0.669147197,0.001092024,0.0,,,0.0,-2153.1054904686075,-31.904720915000862
RP11-186B7.7,1.117636106,0.000258659,0.0,,,,1904.7348997520894,-2.583584026563546
RP11-1151B14.1,,,0.0,,,,0.0,0.0
TRBV13,0.54460424,0.000447753,0.0,,,,-361.90615431225154,-1.1200959363438525
RP11-78O7.3,2.118550248,0.00056725,0.0,,,,5713.086721973903,-25.703033779698252
HIST1H2BB,1.270140265,0.001019238,0.0,,,,1060.3671672266103,-16.258523929882617
RP11-144A16.8,0.363560813,0.000165313,0.0,,,,481.32744345423583,-2.8149609753355342
RP11-195L15.2,0.755236929,0.001161424,0.0,,,0.0,-1936.1117171264414,-2.407117167526474
AC004076.5,0.363521927,0.000352547,0.0,,,,-41915.487989100846,-85.3101510611789
RP11-493L12.7,0.855312735,0.000239069,0.0,,,,1101.3735128569451,-3.551753261968845
LINC00540,0.62372532,0.000543643,0.0,,,,4222.030779328155,-34.54729372427573
BMS1P14,1.154212897,0.000379177,0.0,,,,1268.3603070159686,-32.18209065599794
CH17-353B19.1,56.91109067,0.026503621,0.490929874,,,,-9036.007201981372,-31.078311300486618
RP11-510J16.6,1.174334696,0.000185481,0.0,,,,0.0,0.0
AP001505.10,0.347584543,0.000376357,0.0,,,,-284.50272561580624,-11.476503604398195
TRBV18,2.226909402,0.001773619,0.0,-3.73e-10,,,919.2693665189411,-2.470387162678854
CTA-276F8.1,0.435028203,0.000537138,0.0,,,0.0,-2530.593918030119,-35.12926526888472
AC002550.6,0.744751984,0.000208927,0.0,,,,-357.91406094796116,-0.9138027309084868
DACH1,2.444163783,0.002516306,0.0,-3.15e-07,,,893.7462801309005,-5.773760974946237
RP5-858L17.1,4.72209232,0.002855739,0.0,,,,-3148.3852147158723,-17.690849067777652
AC007950.2,1.713572977,0.002388332,0.009456209,,,0.0,163.31893413221064,-21.110528271964203
RP11-407G23.7,0.621478847,0.000439181,0.0,,,,-131.71328131707065,-8.715272549754648
RP11-468E2.10,0.950707088,0.000468272,0.0,-7.7e-15,,,-1161.916892678738,-34.02461890439732
RP1-102E24.10,2.127077633,0.001383788,0.0,-1.93e-06,,,8242.215176028576,-26.070051642445577
AC142472.6,1.516137926,0.001000238,0.085699912,,,,4434.9029766695585,-40.71208278870396
PADI6,2.663326806,0.001918862,0.0,-1.1e-53,,,-447.4697709185249,-2.1822363624227186
RP11-80I3.1,7.066072145,0.003869408,0.031398119,,,,4753.32794498599,-25.159611210489903
RP11-524N5.1,5.216485582,0.0223022,0.115711065,,-0.000923942,0.0,-6539.741727888139,-50.12435276289065
CTD-2270P14.5,5.067705161,0.002189138,0.031398119,,,,3443.795542224071,-37.2516962298181
RP1-228P16.8,0.493819392,0.000391883,0.0,-2.54e-07,,,8823.903525099904,-14.6105729163263
TRBV15,0.955437286,0.000559818,0.0,,,,267.78019772710434,-4.335390968520994
CTD-2105E13.16,0.818805308,0.001117371,0.0,,,0.0,-838.1083534357973,-4.592278149048333
CTD-3157E16.2,5.789735029,0.015745574,0.015205944,,,0.0,583.7717688986309,-9.225793632059727
CTD-2047H16.5,0.833036741,0.001193614,0.0,-8.7e-08,,0.0,-12469.924855341493,-34.89344917910998
CTD-2358C21.5,1.661531451,0.000676813,0.0,-1.55e-22,,,9158.898857998101,-20.629150304640135
RP11-467L13.7,1.189518013,0.00090373,0.034383433,,,,3594.169027751037,-55.417053230054975
HIST1H2AL,0.407931443,0.000215234,0.0,-6.12e-19,,,-8357.434945057379,-55.530494253113886
RP5-965G21.6,0.490071811,0.00031307,0.0,-0.000113766,,,-2254.4489724668438,-5.062560777762614
RP11-29B2.6,2.196291231,0.004582853,0.0,,,0.0,1710.4789628011094,-28.718305517708554
HIST1H4E,4.397317524,0.002565162,0.072787374,,,,-5661.186912088081,-36.342263943526206
RP11-321A17.6,2.750878258,0.003886666,0.018906517,,,0.0,3280.172766232251,-17.321243966482495
RP11-378J18.9,0.534934918,0.000262079,0.0,-4.74e-11,,,-61530.58444796213,-135.1207434350266
RP11-392O17.2,1.449098808,0.000779567,0.0,,,,2312.952195232125,-7.054433672788239
CTC-526N19.1,0.80424736,0.0001901,0.0,,,,-455.59888489864767,-0.4742929417456918
RP11-476H16.1,4.549069966,0.001685017,0.0,,,,-1430.4690080501464,-18.517665201086178
RP3-453C12.15,5.365688791,0.002380284,0.063759127,,,,4553.902045829431,-35.71082208682286
HNRNPCL3,3.510918488,0.005197699,0.018906517,,,0.0,-3659.49704083293,-70.80328630272248
HIST1H2AE,121.182941,0.359883041,0.355039957,,-1.18e-08,0.0,3673.4902744343235,-34.59016293132693
AC069363.1,12.14314891,0.011560078,0.038290682,,,,772.5812251083304,-20.576280932281467
CH507-9B2.1,8.3067308,0.011399499,0.074420111,,,0.0,-24175.5254749467,-57.35787354125436
LINC00235,1.147686411,0.000531857,0.0,,,,760.4591753622482,-3.770445680008525
RP11-59H7.4,1.069972928,0.001045723,0.0,,,,-168.1577162548682,-2.7317765347494
LINC00869,141.1382524,0.083611702,0.965101386,,,,-7196.418236795189,-41.009249439566524
TYW1B,1.432033312,0.000988275,0.062386879,,,,2983.344769429441,-42.2783753631602
F8A3,10.16332161,0.005369945,0.127985532,,,,-37005.46722893127,-87.23006211849828
RP11-380B4.3,1.458946927,0.000575897,0.0,-2.47e-06,,,-17157.93805099092,-71.22562939598113
RP11-622C24.2,0.728445026,0.000295617,0.0,,,,4788.835709164257,-31.138022976517636
